Epoch		Step		TotalStep		Det-loss		Reg-loss		TrainMode
61		1140		142500		0.0077		0.0012		1
61		1240		142600		0.0050		0.0018		1
61		1340		142700		0.0043		0.0004		1
61		1440		142800		0.0041		0.0004		1
61		1540		142900		0.0061		0.0005		1
61		1640		143000		0.0058		0.0006		1
61		1740		143100		0.0044		0.0003		1
61		1840		143200		0.0054		0.0018		1
61		1940		143300		0.0058		0.0012		1
61		2040		143400		0.0058		0.0007		1
61		2140		143500		0.0070		0.0007		1
61		2240		143600		0.0042		0.0005		1
61		2340		143700		0.0063		0.0014		1
62		84		143800		0.0047		0.0010		1
62		184		143900		0.0063		0.0004		1
62		284		144000		0.0074		0.0008		1
62		384		144100		0.0045		0.0008		1
62		484		144200		0.0070		0.0005		1
62		584		144300		0.0043		0.0004		1
62		684		144400		0.0111		0.0031		1
62		784		144500		0.0079		0.0250		1
62		884		144600		0.0070		0.0059		1
62		984		144700		0.0053		0.0010		1
62		1084		144800		0.0074		0.0029		1
62		1184		144900		0.0103		0.0004		1
62		1284		145000		0.0058		0.0004		1
62		1384		145100		0.0076		0.0022		1
62		1484		145200		0.0064		0.0040		1
62		1584		145300		0.0074		0.0011		1
62		1684		145400		0.0091		0.0118		1
62		1784		145500		0.0061		0.0010		1
62		1884		145600		0.0079		0.0008		1
62		1984		145700		0.0045		0.0027		1
62		2084		145800		0.0062		0.0010		1
62		2184		145900		0.0064		0.0011		1
62		2284		146000		0.0125		0.0193		1
63		28		146100		0.0089		0.0009		1
63		128		146200		0.0062		0.0006		1
63		228		146300		0.0091		0.0034		1
63		328		146400		0.0046		0.0007		1
63		428		146500		0.0067		0.0005		1
63		528		146600		0.0041		0.0009		1
63		628		146700		0.0109		0.0009		1
63		728		146800		0.0069		0.0007		1
63		828		146900		0.0059		0.0014		1
63		928		147000		0.0048		0.0009		1
63		1028		147100		0.0046		0.0051		1
63		1128		147200		0.0055		0.0004		1
63		1228		147300		0.0075		0.0012		1
63		1328		147400		0.0093		0.0003		1
63		1428		147500		0.0079		0.0014		1
63		1528		147600		0.0060		0.0006		1
63		1628		147700		0.0044		0.0005		1
63		1728		147800		0.0050		0.0008		1
63		1828		147900		0.0076		0.0017		1
63		1928		148000		0.0150		0.0536		1
63		2028		148100		0.0061		0.0008		1
63		2128		148200		0.0091		0.0594		1
63		2228		148300		0.0059		0.0046		1
63		2328		148400		0.0058		0.0012		1
64		72		148500		0.0055		0.0003		1
64		172		148600		0.0039		0.0014		1
64		272		148700		0.0045		0.0007		1
64		372		148800		0.0058		0.0003		1
64		472		148900		0.0047		0.0004		1
64		572		149000		0.0051		0.0003		1
64		672		149100		0.0059		0.0003		1
64		772		149200		0.0050		0.0006		1
64		872		149300		0.0073		0.0004		1
64		972		149400		0.0067		0.0026		1
64		1072		149500		0.0069		0.0006		1
64		1172		149600		0.0051		0.0004		1
64		1272		149700		0.0063		0.0009		1
64		1372		149800		0.0051		0.0010		1
64		1472		149900		0.0116		0.0007		1
64		1572		150000		0.0065		0.0021		1
64		1672		150100		0.0046		0.0263		1
64		1772		150200		0.0043		0.0005		1
64		1872		150300		0.0053		0.0050		1
64		1972		150400		0.0067		0.0028		1
64		2072		150500		0.0053		0.0007		1
64		2172		150600		0.0066		0.0011		1
64		2272		150700		0.0050		0.0003		1
65		16		150800		0.0056		0.0005		1
65		116		150900		0.0047		0.0005		1
65		216		151000		0.0043		0.0009		1
65		316		151100		0.0098		0.0005		1
65		416		151200		0.0074		0.0004		1
65		516		151300		0.0069		0.0009		1
65		616		151400		0.0085		0.0406		1
65		716		151500		0.0070		0.0017		1
65		816		151600		0.0037		0.0006		1
65		916		151700		0.0069		0.0008		1
65		1016		151800		0.0043		0.0006		1
65		1116		151900		0.0076		0.0009		1
65		1216		152000		0.0070		0.0068		1
65		1316		152100		0.0056		0.0017		1
65		1416		152200		0.0069		0.0014		1
65		1516		152300		0.0064		0.0006		1
65		1616		152400		0.0057		0.0006		1
65		1716		152500		0.0097		0.0006		1
65		1816		152600		0.0057		0.0003		1
65		1916		152700		0.0066		0.0008		1
65		2016		152800		0.0048		0.0211		1
65		2116		152900		0.0054		0.0005		1
65		2216		153000		0.0066		0.0006		1
65		2316		153100		0.0057		0.0011		1
66		60		153200		0.0058		0.0007		1
66		160		153300		0.0060		0.0021		1
66		260		153400		0.0060		0.0005		1
66		360		153500		0.0074		0.0013		1
66		460		153600		0.0046		0.0004		1
66		560		153700		0.0054		0.0003		1
66		660		153800		0.0070		0.0004		1
66		760		153900		0.0037		0.0002		1
66		860		154000		0.0083		0.0008		1
66		960		154100		0.0040		0.0009		1
66		1060		154200		0.0048		0.0014		1
66		1160		154300		0.0060		0.0537		1
66		1260		154400		0.0050		0.0174		1
66		1360		154500		0.0056		0.0031		1
66		1460		154600		0.0043		0.0007		1
66		1560		154700		0.0057		0.0010		1
66		1660		154800		0.0070		0.0081		1
66		1760		154900		0.0071		0.0007		1
66		1860		155000		0.0056		0.0008		1
66		1960		155100		0.0054		0.0012		1
66		2060		155200		0.0052		0.0005		1
66		2160		155300		0.0070		0.0319		1
66		2260		155400		0.0077		0.0017		1
67		4		155500		0.0084		0.0021		1
67		104		155600		0.0055		0.0013		1
67		204		155700		0.0065		0.0006		1
67		304		155800		0.0046		0.0004		1
67		404		155900		0.0071		0.0002		1
67		504		156000		0.0058		0.0007		1
67		604		156100		0.0049		0.0147		1
67		704		156200		0.0060		0.0004		1
67		804		156300		0.0059		0.0006		1
67		904		156400		0.0058		0.0050		1
67		1004		156500		0.0064		0.0040		1
67		1104		156600		0.0050		0.0005		1
67		1204		156700		0.0057		0.0037		1
67		1304		156800		0.0058		0.0002		1
67		1404		156900		0.0077		0.0012		1
67		1504		157000		0.0078		0.0028		1
67		1604		157100		0.0033		0.0003		1
67		1704		157200		0.0066		0.0007		1
67		1804		157300		0.0061		0.0035		1
67		1904		157400		0.0069		0.0007		1
67		2004		157500		0.0052		0.0028		1
67		2104		157600		0.0050		0.0012		1
67		2204		157700		0.0043		0.0006		1
67		2304		157800		0.0052		0.0007		1
68		48		157900		0.0064		0.0356		1
68		148		158000		0.0043		0.0006		1
68		248		158100		0.0061		0.0034		1
68		348		158200		0.0059		0.0043		1
68		448		158300		0.0055		0.0006		1
68		548		158400		0.0075		0.0006		1
68		648		158500		0.0055		0.0004		1
68		748		158600		0.0066		0.0007		1
68		848		158700		0.0057		0.0141		1
68		948		158800		0.0061		0.0014		1
68		1048		158900		0.0045		0.0016		1
68		1148		159000		0.0071		0.0009		1
68		1248		159100		0.0077		0.0005		1
68		1348		159200		0.0055		0.0003		1
68		1448		159300		0.0044		0.0016		1
68		1548		159400		0.0076		0.0037		1
68		1648		159500		0.0076		0.0022		1
68		1748		159600		0.0058		0.0010		1
68		1848		159700		0.0052		0.0009		1
68		1948		159800		0.0050		0.0003		1
68		2048		159900		0.0055		0.0008		1
68		2148		160000		0.0055		0.0025		1
68		2248		160100		0.0082		0.0011		1
68		2348		160200		0.0067		0.0012		1
69		92		160300		0.0047		0.0004		1
69		192		160400		0.0051		0.0020		1
69		292		160500		0.0053		0.0014		1
69		392		160600		0.0070		0.0040		1
69		492		160700		0.0053		0.0008		1
69		592		160800		0.0053		0.0007		1
69		692		160900		0.0056		0.0007		1
69		792		161000		0.0055		0.0012		1
69		892		161100		0.0050		0.0007		1
69		992		161200		0.0045		0.0006		1
69		1092		161300		0.0079		0.0011		1
69		1192		161400		0.0063		0.0011		1
69		1292		161500		0.0036		0.0004		1
69		1392		161600		0.0080		0.0028		1
69		1492		161700		0.0061		0.0012		1
69		1592		161800		0.0052		0.0003		1
69		1692		161900		0.0063		0.0006		1
69		1792		162000		0.0077		0.0021		1
69		1892		162100		0.0054		0.0007		1
69		1992		162200		0.0046		0.0055		1
69		2092		162300		0.0067		0.0066		1
69		2192		162400		0.0049		0.0045		1
69		2292		162500		0.0067		0.0014		1
70		36		162600		0.0078		0.0004		1
70		136		162700		0.0050		0.0013		1
70		236		162800		0.0059		0.0003		1
70		336		162900		0.0049		0.0005		1
70		436		163000		0.0089		0.0006		1
70		536		163100		0.0081		0.0059		1
70		636		163200		0.0050		0.0006		1
70		736		163300		0.0054		0.0006		1
70		836		163400		0.0046		0.0004		1
70		936		163500		0.0052		0.0046		1
70		1036		163600		0.0068		0.0016		1
70		1136		163700		0.0059		0.0011		1
70		1236		163800		0.0043		0.0038		1
70		1336		163900		0.0066		0.0005		1
70		1436		164000		0.0049		0.0004		1
70		1536		164100		0.0055		0.0006		1
70		1636		164200		0.0053		0.0004		1
70		1736		164300		0.0058		0.0004		1
70		1836		164400		0.0053		0.0009		1
70		1936		164500		0.0054		0.0187		1
70		2036		164600		0.0046		0.0020		1
70		2136		164700		0.0094		0.0016		1
70		2236		164800		0.0042		0.0002		1
70		2336		164900		0.0056		0.0009		1
